Rewards,Lengths,Loss,Q1,Best_Distances
60.9,68,0.63284,5.66935,680
105.15,181,0.65716,5.67511,1136
61.4,81,0.74798,5.67089,692
63.35,156,0.57879,5.67668,722
60.85,77,0.55496,5.76358,679
135.1,184,0.6192,5.68184,1435
103.8,133,0.58745,5.72208,1125
60.15,120,0.68919,5.68046,691
61.0,107,0.57854,5.71932,689
62.25,95,0.6084,5.64491,692
64.35,84,0.45014,5.72694,722
25.0,32,0.42762,5.79733,314
24.7,31,0.66546,5.78172,311
81.4,148,0.67134,5.72288,898
25.2,33,0.74928,5.72977,311
71.6,122,0.63239,5.76509,797
132.05,265,0.60687,5.762,1433
62.35,70,0.54211,5.81495,692
23.5,39,0.64339,5.76116,305
134.75,153,0.76872,5.73867,1433
24.85,36,0.64444,5.65443,311
103.85,163,0.61587,5.79366,1129
60.7,90,0.78917,5.79489,683
24.65,34,0.79209,5.82329,313
25.1,35,0.30913,5.7927,311
134.7,149,0.65482,5.83196,1434
60.1,106,0.65295,5.81599,680
62.25,76,0.62466,5.82082,698
24.65,32,0.5925,5.84936,313
60.8,88,0.77974,5.78621,683
24.9,30,0.87263,5.76362,313
104.3,174,0.60944,5.83724,1128
141.85,248,0.61757,5.8094,1523
141.6,259,0.61166,5.7868,1525
24.15,31,0.72604,5.77859,313
61.7,95,0.50572,5.81794,692
62.3,85,0.61712,5.75306,698
63.6,82,0.6901,5.8077,708
114.5,189,0.63919,5.78527,1233
24.4,30,0.74932,5.67848,312
62.3,82,0.48956,5.89399,696
143.4,197,0.82019,5.85595,1525
24.9,28,0.35387,5.90969,312
103.75,170,0.55595,5.93235,1129
193.15,244,0.61654,5.9069,2014
22.4,33,0.57756,5.93038,313
24.8,29,0.33202,5.9475,311
23.4,41,0.77949,5.90394,300
25.1,32,0.5088,5.83806,309
24.3,31,0.33719,5.94415,312
77.2,128,0.73151,5.89765,850
74.4,143,0.63877,5.93891,835
64.1,74,0.4728,5.99072,713
104.45,123,0.68874,5.97424,1124
25.25,31,0.57087,6.0302,314
104.9,113,0.73157,5.92807,1126
24.2,32,0.78315,5.9003,311
134.4,188,0.6987,5.9695,1434
60.6,70,0.57126,5.91561,682
158.15,175,0.55104,5.96229,1671
142.0,239,0.55856,5.94639,1525
62.35,99,0.81468,5.87058,698
23.2,39,0.9051,5.91492,302
61.85,96,0.58735,5.89174,693
60.15,110,0.73129,5.86203,678
24.3,31,0.69887,5.95833,312
62.85,80,0.49354,5.90378,698
70.95,156,0.60184,5.92104,800
144.7,164,0.66715,5.8948,1532
103.35,192,0.5673,5.90737,1130
61.9,79,0.65334,5.88279,692
59.9,78,0.58799,5.95633,672
24.85,31,0.71023,5.89583,310
24.6,35,0.6406,5.93709,315
24.0,45,0.77878,5.94578,300
73.75,123,0.45794,5.95601,822
63.35,157,0.77975,5.92393,723
104.65,141,0.77953,5.88921,1128
103.8,192,0.71536,5.87743,1127
263.65,403,0.66851,5.85116,2757
62.4,88,0.58627,5.84055,722
104.2,182,0.70992,5.84802,1129
142.95,227,0.70025,5.82392,1525
22.65,42,0.54797,5.80414,300
142.15,210,0.75077,5.79916,1523
24.85,30,0.61332,5.89009,310
61.2,103,0.66913,5.78878,690
64.5,86,0.55694,5.85452,722
61.7,69,0.48562,5.77645,688
61.2,73,0.79921,5.82514,684
144.7,141,0.65451,5.81612,1523
141.35,220,0.74853,5.78243,1516
23.05,40,0.58577,5.78076,303
62.8,69,0.75849,5.74326,699
104.45,204,0.61812,5.74698,1138
103.75,176,0.88492,5.71524,1126
23.3,40,0.73539,5.77931,302
63.8,148,0.60893,5.75149,722
24.8,31,0.60661,5.77968,312
142.05,265,0.58024,5.76428,1523
23.65,37,0.82765,5.7421,304
104.95,141,0.56643,5.72127,1136
304.35,429,0.70745,5.7086,3161
73.85,126,0.96378,5.67194,829
62.0,96,0.48746,5.71404,697
24.35,31,0.98582,5.76172,310
24.3,32,0.68938,5.65162,305
104.1,182,0.45986,5.7511,1128
21.7,45,1.13573,5.68242,288
25.6,34,0.75495,5.64685,315
60.4,61,0.68479,5.68945,679
159.55,192,0.67343,5.67285,1674
102.45,134,0.76127,5.65028,1123
24.9,32,0.32199,5.72887,313
76.7,160,0.72955,5.6625,852
133.6,226,0.58103,5.68891,1434
22.5,43,0.57948,5.71237,301
60.7,76,0.69862,5.66724,679
25.2,33,0.56156,5.60042,316
103.3,225,0.62543,5.75211,1128
153.9,363,0.69829,5.7422,1659
59.55,70,0.78905,5.66828,679
61.5,69,0.47332,5.76598,686
61.55,90,0.70243,5.75165,682
61.6,91,0.57249,5.74114,702
24.8,31,0.72559,5.67186,312
103.75,187,0.54396,5.77889,1128
25.15,32,0.41389,5.71188,313
81.15,146,0.70632,5.75683,899
24.75,30,0.81235,5.7309,314
23.9,36,0.66162,5.79568,298
103.65,160,0.64999,5.74193,1126
106.05,210,0.6249,5.75622,1152
22.0,42,0.45687,5.7441,296
78.25,128,0.6351,5.75966,863
104.85,154,0.64422,5.75997,1126
61.3,93,0.59775,5.75018,698
24.3,33,0.85381,5.81888,307
23.4,37,0.55847,5.74096,298
21.5,48,0.52868,5.77248,282
104.0,173,0.67584,5.7366,1130
24.8,33,1.03971,5.72689,312
62.1,77,0.66748,5.71069,694
132.55,266,0.68439,5.76925,1434
24.95,30,0.90024,5.67417,315
62.6,104,0.78734,5.73175,703
25.3,31,0.51621,5.62046,312
74.8,160,0.64057,5.78745,837
170.7,200,0.70563,5.78446,1799
24.3,31,0.40867,5.76622,312
76.4,162,0.80026,5.78219,854
24.2,31,0.76139,5.72827,310
62.6,95,0.65054,5.79125,696
75.05,149,0.60073,5.80305,833
73.9,186,0.60562,5.81639,838
61.9,98,0.72782,5.75114,696
23.75,35,0.4233,5.75681,304
61.1,75,0.51024,5.8052,684
25.2,29,0.71593,5.84502,315
62.1,101,0.54691,5.75587,693
133.0,201,0.60919,5.76899,1428
24.1,34,0.55472,5.81146,310
62.6,99,0.59468,5.73389,703
25.1,30,0.51264,5.79414,310
63.05,76,0.59531,5.75999,705
132.55,265,0.57351,5.79093,1433
24.1,31,0.77374,5.70416,310
61.25,75,0.60576,5.71183,682
76.5,169,0.56303,5.70657,856
23.55,38,0.45344,5.70916,303
105.45,133,0.57025,5.7214,1129
143.0,212,0.68519,5.6827,1525
22.15,38,0.95744,5.61544,293
24.2,35,0.70305,5.65716,311
23.0,42,0.58328,5.73738,295
24.9,36,0.96669,5.72985,314
23.1,42,0.83337,5.5989,295
158.55,184,0.56089,5.69918,1667
23.55,38,0.31081,5.74113,308
22.7,37,0.65591,5.7821,296
115.85,181,0.56185,5.69959,1245
103.2,144,0.51063,5.72177,1122
60.35,88,0.72222,5.71532,680
74.5,163,0.67998,5.69118,835
61.25,60,0.72738,5.73888,680
24.55,32,0.51596,5.61823,305
61.6,86,0.82118,5.66655,696
24.0,41,0.79091,5.66555,301
25.0,30,0.85359,5.62137,313
103.55,179,0.74974,5.69751,1129
61.55,116,0.64495,5.71677,693
23.7,39,0.70033,5.70939,301
103.8,167,0.66719,5.72439,1127
61.9,103,0.51656,5.74434,702
63.4,90,0.55759,5.73036,710
81.15,173,0.59192,5.74249,899
103.05,192,0.72707,5.73086,1127
25.2,36,0.81854,5.72987,312
24.0,33,0.69369,5.74304,304
132.8,174,0.72126,5.76772,1418
62.85,103,0.57992,5.78841,709
62.25,69,0.4453,5.78568,696
62.45,72,0.74166,5.73004,694
62.25,82,0.69907,5.76253,694
106.15,143,0.68166,5.7654,1150
23.35,36,0.76936,5.82498,301
169.7,255,0.75021,5.74443,1784
61.7,86,0.51395,5.78975,712
186.55,223,0.71325,5.7734,1960
104.5,130,0.70312,5.76178,1125
60.9,86,0.7431,5.78397,689
104.65,135,0.67956,5.75803,1126
72.55,127,0.51521,5.81003,810
62.75,91,0.57107,5.82203,706
60.4,87,0.50721,5.82521,679
22.8,37,0.56268,5.68811,292
102.95,224,0.71078,5.68587,1127
61.2,87,0.56339,5.69313,685
75.55,156,0.67458,5.69707,847
74.2,102,0.64856,5.68269,815
63.55,77,0.69863,5.68477,711
24.25,32,0.68421,5.75632,304
60.6,100,0.60575,5.73309,689
61.8,93,0.63225,5.71342,693
23.1,37,1.02977,5.6754,296
24.5,32,0.48331,5.61412,304
24.6,34,0.50253,5.6994,315
25.1,30,0.68309,5.72164,314
25.2,29,0.54136,5.79169,315
61.1,75,0.59242,5.71432,683
24.9,30,0.56496,5.70823,312
62.05,102,0.58608,5.72585,695
104.05,175,0.4696,5.77787,1127
23.7,33,0.78854,5.66527,306
25.3,37,0.7985,5.62154,313
104.6,162,0.66916,5.73467,1129
59.9,73,0.63108,5.73156,681
63.95,89,0.62302,5.76678,707
60.1,91,0.88655,5.68816,682
24.95,32,0.66693,5.63061,316
25.5,29,0.42359,5.68042,313
60.2,93,0.49427,5.81748,678
23.7,40,0.69563,5.76418,302
24.5,30,0.58954,5.76713,314
24.7,30,0.74493,5.83697,311
104.5,189,0.71058,5.73982,1128
103.1,198,0.65854,5.77331,1131
60.55,75,0.72031,5.78337,680
63.1,70,0.47734,5.8544,702
62.65,90,0.88201,5.70532,704
24.2,38,0.49637,5.7827,307
23.8,38,0.59499,5.83144,303
103.85,225,0.71515,5.74237,1131
62.7,82,0.81605,5.71875,705
143.65,188,0.626,5.77009,1529
81.3,152,0.62684,5.77475,898
63.75,80,0.71709,5.75832,714
63.35,80,0.87393,5.71987,710
144.5,168,0.59113,5.75307,1526
103.5,184,0.66425,5.76261,1127
24.4,29,0.71743,5.82732,312
104.3,152,0.54526,5.77933,1129
104.0,159,0.59148,5.81107,1127
62.45,79,0.51738,5.82822,700
77.05,177,0.65165,5.79548,861
111.7,294,0.71284,5.78197,1231
62.2,76,0.91068,5.66608,700
60.45,70,0.48204,5.81845,674
25.15,30,0.4415,5.86574,312
104.15,192,0.5932,5.80151,1138
23.15,33,0.79713,5.86829,298
104.15,161,0.70559,5.7863,1127
60.75,75,0.64331,5.76526,682
134.45,149,0.58961,5.82155,1423
60.15,78,0.57068,5.80302,681
62.2,80,0.79113,5.74039,695
134.25,170,0.62255,5.77708,1431
63.15,97,0.87747,5.74158,711
24.4,34,0.49548,5.79021,302
23.8,44,0.56676,5.83507,309
24.8,31,1.17006,5.73865,311
104.8,149,0.85763,5.72403,1128
24.6,34,0.65571,5.79396,315
132.85,170,0.60511,5.76499,1414
24.35,32,1.05857,5.81224,310
113.4,218,0.77874,5.76062,1233
23.7,35,0.55592,5.77677,301
24.9,34,0.59997,5.71534,313
104.6,159,0.64795,5.80532,1129
24.6,32,0.61835,5.80338,315
143.1,211,0.64443,5.83708,1526
24.1,31,0.82999,5.91965,310
24.3,32,0.60335,5.74888,305
103.4,178,0.63934,5.82136,1124
60.85,62,0.5774,5.8428,676
25.15,28,0.63569,5.87937,312
167.65,261,0.67693,5.8417,1788
62.1,102,0.71852,5.81084,699
104.55,160,0.59164,5.84711,1131
71.95,110,0.75409,5.82225,800
24.75,31,0.64198,5.77307,314
61.1,63,1.00359,5.84469,681
24.6,38,0.65506,5.75474,311
60.95,79,0.73294,5.82727,675
60.55,62,0.63294,5.8478,683
133.7,167,0.68848,5.84289,1422
103.85,174,0.71479,5.82275,1131
158.05,200,0.71691,5.84418,1676
61.05,92,0.48939,5.89496,688
23.95,39,0.72901,5.82161,302
141.75,260,0.5467,5.86573,1524
23.85,34,0.53404,5.84931,310
24.1,35,0.74322,5.86407,305
61.2,101,0.60516,5.87706,684
61.75,82,0.73855,5.82315,693
135.2,143,0.66028,5.83509,1433
63.65,87,0.76959,5.82737,709
22.1,37,0.84396,5.76707,296
62.45,88,0.7504,5.82731,697
132.1,262,0.806,5.78835,1431
103.65,221,0.55664,5.82413,1129
133.55,167,0.64352,5.82531,1434
104.7,138,0.70283,5.79311,1130
104.95,152,0.75004,5.80387,1128
131.65,184,0.72322,5.76687,1415
60.95,77,0.63899,5.8179,685
104.35,194,0.66628,5.74062,1130
62.05,80,0.71648,5.79248,701
24.6,31,0.69899,5.82177,310
25.2,34,0.9415,5.80509,316
63.6,79,0.926,5.68262,709
60.75,92,0.77781,5.73423,681
24.55,30,0.4176,5.82611,312
64.4,141,0.60197,5.81482,722
24.4,29,0.5211,5.76072,312
61.1,79,0.61086,5.80586,684
24.5,32,0.69551,5.72491,304
62.9,78,0.51211,5.76761,707
25.6,33,0.66518,5.80623,315
24.1,32,0.30327,5.76767,309
25.0,35,0.93687,5.78739,314
104.15,170,0.63838,5.77966,1128
25.25,31,0.57281,5.69352,314
143.8,183,0.62762,5.76928,1527
23.7,30,0.74559,5.83028,310
131.8,205,0.63176,5.78043,1414
101.25,338,0.66583,5.80928,1127
62.5,86,0.70965,5.8057,705
133.65,207,0.73044,5.81168,1433
142.75,207,0.71763,5.81537,1529
61.35,74,0.76124,5.80936,688
23.9,37,0.65432,5.82745,304
61.65,91,0.8006,5.77947,689
24.65,31,0.5047,5.88071,313
60.7,120,0.70427,5.8266,688
167.35,350,0.5349,5.86167,1794
134.0,175,0.74398,5.82705,1432
102.9,199,0.86183,5.77145,1124
24.25,30,0.89021,5.81588,314
24.9,34,0.59138,5.84621,308
23.0,40,0.41965,5.8711,295
24.3,34,0.47928,5.91775,310
102.6,283,0.604,5.8566,1127
59.65,89,0.89508,5.78606,679
131.15,282,0.6389,5.85377,1423
133.8,215,0.60619,5.85535,1438
23.1,41,0.82321,5.82066,301
61.1,99,0.65706,5.82049,688
105.5,114,0.78822,5.69495,1128
61.4,81,0.59875,5.70203,693
24.8,31,1.23411,5.73964,307
103.0,159,0.50776,5.7199,1122
24.7,28,0.44842,5.69145,310
103.7,206,0.66916,5.70703,1129
23.1,36,0.6305,5.67624,301
25.7,31,0.73743,5.69471,316
62.8,88,0.73508,5.70923,708
23.7,37,0.58217,5.7243,297
23.0,39,0.6587,5.71998,300
23.9,35,0.66721,5.72203,297
24.5,37,0.63353,5.70812,310
62.9,96,0.64043,5.71587,711
63.05,85,0.66192,5.66419,703
60.8,69,0.58551,5.70365,679
24.05,32,0.76443,5.72065,307
75.15,136,0.58215,5.71049,828
80.65,170,0.47966,5.73216,899
23.1,36,0.39368,5.81098,301
104.9,184,0.59315,5.70842,1137
72.4,136,0.45489,5.72815,808
168.7,269,0.59974,5.69098,1793
24.2,31,1.30345,5.6267,316
115.3,180,0.65876,5.64602,1241
60.0,96,0.68961,5.66868,681
186.15,248,0.60742,5.67963,1956
23.25,35,0.4546,5.66929,309
62.75,91,0.59439,5.67455,701
104.1,119,0.82699,5.64413,1122
23.45,35,0.6471,5.69662,300
62.1,88,0.59239,5.69669,696
61.1,92,0.66627,5.69924,682
60.9,81,0.673,5.75552,688
23.6,37,1.05358,5.67744,300
104.2,135,0.5288,5.74722,1125
23.4,41,0.50793,5.6551,294
61.4,85,0.66889,5.78827,694
65.2,79,0.58215,5.6356,722
60.95,66,0.66216,5.85588,678
25.05,31,0.68612,5.65563,312
62.35,86,0.7932,5.67907,700
23.95,32,0.59374,5.77883,305
24.5,35,0.513,5.76154,310
105.65,171,0.59569,5.73473,1129
22.65,34,0.78987,5.76904,308
133.75,178,0.73744,5.76484,1421
22.85,35,0.53765,5.76095,301
62.45,85,0.46586,5.84338,696
79.3,251,0.70142,5.76588,898
22.55,42,0.38826,5.74051,292
23.3,45,0.58719,5.817,298
74.4,499,0.77504,5.77146,899
62.05,80,0.54283,5.85246,691
106.3,148,0.60515,5.81673,1150
132.6,296,0.68993,5.82488,1443
62.55,108,0.56764,5.84697,705
133.0,231,0.62943,5.84103,1423
156.3,232,0.80251,5.89739,1672
104.75,155,0.64064,5.92295,1126
23.35,31,0.90884,5.92327,310
24.9,36,0.97755,5.8232,314
23.3,40,0.53414,5.87711,298
23.0,38,0.96967,5.93139,289
62.6,87,0.7486,5.95248,705
103.35,205,0.54944,5.92573,1127
62.05,91,0.76106,5.90425,699
65.45,77,0.76644,5.93234,722
23.65,38,0.5426,5.87663,304
78.0,160,0.84608,5.86041,865
61.55,87,0.99234,5.89569,693
60.9,93,0.82674,5.90838,685
63.65,76,0.73308,5.86071,712
24.7,36,0.55301,5.92038,312
24.9,30,0.77155,5.95827,313
63.85,80,0.85009,5.86327,710
103.8,144,0.73363,5.86374,1124
23.75,40,0.55305,5.93727,306
59.45,99,0.6796,5.89068,668
23.95,35,0.42639,5.8448,306
75.15,164,0.68841,5.93472,839
23.45,38,0.74729,6.01395,302
23.8,37,0.90445,5.88109,303
103.7,173,0.76163,5.92485,1126
25.1,37,0.57181,5.89139,311
61.2,96,0.73931,5.90936,694
24.7,34,0.76364,5.95971,311
60.3,92,0.73209,5.91979,678
133.35,219,0.69067,5.92151,1432
25.15,30,0.69933,5.95646,311
61.75,112,0.6902,5.90762,700
23.65,33,0.62295,5.92203,303
25.0,30,0.72073,5.9888,314
62.85,67,0.40943,6.04144,697
105.25,113,0.80974,5.91248,1128
24.5,29,0.829,5.98586,313
25.4,35,0.39092,5.94576,312
62.0,77,1.00346,5.93185,698
105.0,146,0.67825,5.94722,1130
24.3,29,0.7841,5.99168,311
74.35,117,0.5665,5.98195,822
104.05,177,0.53897,5.96957,1123
23.9,31,0.22315,5.96809,313
105.0,131,0.63753,6.0097,1127
74.8,144,0.62493,5.98192,839
61.4,71,0.5887,5.98602,681
77.8,159,0.68804,5.98445,861
75.25,130,0.80365,5.93515,843
133.6,232,0.63929,6.00443,1430
63.85,81,0.44682,6.01799,722
24.9,30,0.84362,5.97327,312
22.4,40,0.46364,5.9696,290
60.5,68,0.81593,5.95141,676
61.9,160,0.59199,6.02049,708
24.9,31,0.954,6.07533,313
106.4,185,0.68731,6.01896,1153
23.0,35,0.75384,6.00224,299
25.1,30,0.46723,6.05368,310
63.1,82,0.64378,6.05926,705
24.2,36,0.61245,6.12189,312
24.1,38,0.64513,6.08498,305
25.0,30,0.62509,6.02944,314
104.2,184,0.78897,6.01435,1129
72.85,166,0.62291,6.07016,816
157.9,182,0.65869,6.03187,1668
60.35,70,0.89371,6.09955,688
103.35,194,0.69512,6.01477,1124
104.0,157,0.75503,6.06494,1127
24.85,30,0.72539,5.96098,315
25.1,31,0.55992,5.94339,315
104.75,149,0.83676,6.01857,1130
76.4,201,0.60708,6.03592,862
73.9,158,0.82539,6.02048,828
24.55,30,0.79606,6.03509,312
103.3,215,0.70036,6.0046,1126
24.3,36,0.76362,5.98801,313
81.3,180,0.60061,6.01414,898
104.15,142,0.71447,6.01627,1128
24.55,34,0.58985,5.99432,311
103.6,183,0.6625,6.00056,1128
64.05,78,0.68393,6.07751,711
143.6,171,0.81168,5.90805,1523
24.65,30,0.77718,5.90031,312
75.75,127,0.67932,5.88229,842
80.7,208,0.62083,5.92613,898
61.15,107,0.54616,5.90305,698
61.0,109,0.54298,5.99,689
24.6,38,0.49575,5.95305,310
73.05,128,0.94443,5.85151,810
104.4,151,0.7898,5.89255,1130
71.85,124,0.67333,5.95031,796
24.5,31,0.4532,5.9882,314
144.65,184,0.65709,5.93331,1528
61.35,84,0.82463,5.89111,700
25.4,31,1.12117,5.92132,313
60.7,93,0.70013,5.88235,683
62.9,81,0.70843,5.94705,703
25.1,30,0.41569,5.88252,314
103.4,218,0.63045,5.93614,1128
167.25,236,0.69232,5.93247,1779
72.3,115,0.73473,5.9141,809
63.1,82,0.8147,5.91053,705
62.7,77,0.48299,6.01488,700
25.15,28,0.4693,5.94146,312
62.6,69,0.85314,5.88843,697
73.05,210,0.62048,5.95201,832
134.55,150,0.78733,5.92122,1430
53.1,656,0.65566,5.94584,723
104.75,146,0.8028,5.9229,1130
24.45,30,0.89598,5.83734,311
80.25,241,0.75737,5.93686,898
24.15,29,0.48074,5.9142,312
25.0,29,0.80669,6.00265,313
25.3,31,0.67571,5.97987,312
24.6,30,0.60643,5.96367,314
134.1,165,0.6209,5.99304,1432
25.7,31,0.33026,5.994,316
104.05,174,0.70594,5.96739,1128
23.85,35,0.79938,6.01217,311
104.75,152,0.58579,5.94507,1126
24.15,29,0.7675,5.9852,312
24.3,39,0.3852,5.94386,308
24.3,35,0.74547,5.99761,308
24.0,41,0.77376,5.93028,306
60.85,102,0.87405,5.94131,684
61.65,73,0.65693,5.89344,690
104.7,181,0.83629,5.98437,1129
24.1,30,0.41405,5.98276,315
61.7,97,0.60193,6.05318,693
134.3,171,0.70288,6.01592,1430
133.5,209,0.74269,6.00864,1434
103.5,206,0.81185,5.99781,1127
22.5,40,0.45494,5.98196,300
157.9,225,0.80617,6.01726,1676
61.1,106,0.62904,6.07849,693
62.1,98,0.45614,6.10724,693
24.2,32,0.68304,6.13423,311
24.8,31,0.5959,6.04244,312
62.35,73,0.94867,6.03119,688
23.95,32,0.88982,5.98879,311
104.85,159,0.77387,6.04586,1128
60.1,61,0.57512,6.12001,676
24.65,30,0.69099,6.09832,313
60.9,82,0.54504,6.07691,678
24.0,32,1.03933,6.07834,304
24.4,31,0.70413,5.98004,313
60.9,70,1.10398,6.02732,681
23.7,34,0.547,5.99398,301
25.1,30,0.92874,6.01024,314
64.8,99,0.78384,5.95644,722
76.0,148,0.68987,6.02876,836
58.75,114,0.71816,6.00536,675
24.75,31,0.50358,6.04876,314
105.05,129,0.94193,5.9827,1129
24.75,31,0.542,5.98453,314
62.45,103,0.47105,6.03867,700
63.75,101,0.73306,5.99792,713
61.4,78,0.70509,6.0262,687
24.5,30,1.04171,5.96241,313
142.15,198,0.70666,6.03318,1516
23.75,39,1.18618,5.99723,300
24.6,28,0.93129,5.93405,314
64.35,80,0.84606,6.0584,714
75.1,159,0.54834,6.07523,840
62.75,70,0.53062,6.06647,701
25.0,34,0.41887,6.0599,314
106.0,167,0.6128,6.0554,1151
105.15,122,0.71152,6.01734,1129
24.75,34,0.61531,6.08847,314
62.5,87,0.53286,6.06835,700
60.65,90,0.621,6.08282,679
61.8,73,0.49267,6.02538,690
24.65,31,1.18927,5.99373,313
75.4,120,0.62648,6.00135,830
115.4,142,0.52602,6.0302,1245
62.35,82,0.74959,5.9931,695
63.75,138,0.78508,5.9868,722
62.5,85,0.53983,6.02966,700
23.5,36,0.67676,6.03666,300
60.75,81,0.77317,5.98861,679
81.5,167,0.6689,6.00782,898
61.05,84,0.79017,6.00784,692
25.0,30,0.65349,5.94576,314
24.8,30,0.80302,5.96741,311
104.65,131,0.58878,6.02253,1125
104.55,132,0.56983,6.00214,1125
62.95,92,0.82033,5.94564,708
63.8,85,0.51424,6.04271,712
103.9,171,0.63626,6.01139,1129
23.55,35,0.57299,5.93598,301
63.3,99,0.7764,6.012,710
103.65,181,0.49649,6.00286,1126
104.55,146,0.62168,5.93152,1128
23.2,36,0.57489,5.97686,302
134.1,196,0.60113,5.91591,1433
24.4,30,0.89525,5.96036,312
24.8,30,1.11852,5.84721,312
61.75,94,0.54374,5.91541,690
102.6,256,0.67026,5.92982,1122
62.2,93,0.69092,5.88986,708
105.25,126,0.91871,5.84128,1126
167.65,232,0.64587,5.79238,1783
24.85,31,0.96672,5.69645,315
102.65,239,0.60094,5.77407,1126
24.15,42,0.51315,5.88576,310
24.6,30,0.43915,5.82123,310
60.5,69,0.65229,5.76476,681
24.3,37,0.74981,5.86428,303
76.55,109,0.69596,5.77862,840
113.65,185,0.67946,5.78974,1233
133.95,173,0.73151,5.75244,1434
105.95,156,0.71653,5.77254,1151
105.15,175,0.77628,5.74833,1129
24.05,35,0.38516,5.78179,313
103.3,183,0.50054,5.70962,1125
22.0,38,0.69597,5.73968,289
105.3,134,0.70291,5.75092,1130
24.3,34,0.3928,5.71324,312
63.45,85,0.49379,5.8425,706
105.55,168,0.71799,5.90236,1149
105.3,131,0.73084,5.93813,1130
134.0,188,0.62854,5.90192,1440
61.35,74,0.65161,5.93914,682
134.9,168,0.69666,5.88298,1435
76.75,164,0.65568,5.88929,864
61.4,64,0.6116,5.91988,684
24.5,37,0.84087,5.87601,310
73.25,131,0.75573,5.8545,814
104.15,152,0.67707,5.91079,1124
24.8,31,0.52498,5.88371,312
62.35,86,1.2021,5.80205,701
62.7,95,0.58655,5.88211,698
23.95,33,0.64085,5.82382,311
104.9,132,0.6736,5.86908,1126
62.15,76,0.51424,5.91651,692
60.9,87,0.68522,5.83648,689
24.65,31,1.00646,5.89197,313
133.55,212,0.80803,5.86129,1433
62.35,112,0.84269,5.81996,701
77.15,187,0.57339,5.89113,869
25.15,30,0.63804,5.94986,312
133.35,162,0.70138,5.8931,1421
60.15,62,0.84638,5.89881,677
24.5,35,0.49412,5.89305,309
63.35,87,0.63823,5.93083,706
61.6,102,0.79052,5.87062,694
60.65,93,0.70719,5.89261,685
76.65,138,0.75741,5.885,848
75.6,138,0.75635,5.83367,841
23.25,37,0.88588,5.73038,295
24.4,29,0.90037,5.86589,312
24.2,34,0.84299,5.86796,306
61.85,78,0.5762,5.88059,684
101.1,313,0.74106,5.85364,1129
23.65,37,0.38986,5.96164,309
25.4,29,0.46951,5.95813,312
60.55,67,0.60259,5.82239,679
64.75,89,0.64348,5.90213,722
25.1,31,0.67886,5.87796,315
107.4,115,0.6544,5.87567,1149
23.0,39,0.74652,5.87724,299
61.05,73,0.57934,5.95107,680
24.65,30,0.65273,5.88499,312
24.3,41,0.73362,5.84534,309
65.1,82,0.62516,5.89818,722
62.35,65,0.68336,5.88586,692
132.1,236,0.63952,5.90251,1414
70.9,129,0.80922,5.86338,801
116.1,243,0.75613,5.87929,1260
64.55,71,0.61379,5.96622,722
25.2,36,0.57208,5.93496,312
24.7,33,0.80628,5.98009,311
23.1,41,0.69559,5.91961,302
23.5,39,0.84427,5.95803,300
104.35,162,0.63,5.96315,1129
62.05,76,0.76651,5.92829,696
134.6,171,0.6702,5.95524,1433
24.7,30,1.013,5.90973,311
24.2,30,0.70814,5.93647,311
106.65,166,0.67912,5.96536,1150
23.85,36,0.57777,5.96056,311
81.45,158,0.79854,5.94583,898
104.15,155,0.85095,5.95446,1125
104.9,115,0.67699,6.00969,1128
23.5,34,0.6501,5.97737,304
62.25,68,0.61441,5.95984,691
23.55,40,1.04724,5.97134,297
80.85,187,0.7943,5.97296,898
62.9,87,0.63599,6.00036,709
23.25,37,0.44218,5.99793,300
61.45,76,0.73105,5.97612,685
103.0,201,0.83376,5.93557,1125
24.75,31,0.78227,5.84998,314
25.0,30,0.39503,5.90721,314
60.8,71,0.61069,5.92358,680
23.5,39,0.8035,5.85621,300
24.0,33,0.57674,5.88244,304
24.4,34,0.40446,5.93492,308
25.2,29,0.56207,5.97109,310
23.1,40,0.70147,5.91655,297
61.0,93,0.86843,5.8627,691
62.6,69,0.58651,5.89779,696
169.15,240,0.82108,5.86511,1785
73.3,162,0.77695,5.86302,833
74.85,161,0.69704,5.85837,836
104.65,152,0.74032,5.83538,1135
81.05,151,0.70191,5.85307,898
25.6,30,0.66617,5.95263,315
63.0,86,0.71695,5.85694,710
75.15,121,0.67129,5.86496,831
104.3,239,0.56015,5.87129,1125
59.65,97,0.80891,5.83314,696
25.0,31,1.05934,5.78087,314
24.8,33,0.41307,5.7833,312
63.45,79,0.62539,5.83214,705
62.6,82,0.71811,5.80037,700
24.55,30,0.85087,5.8149,311
25.3,29,0.48365,5.77951,311
62.15,88,0.7706,5.76329,699
62.25,90,0.66118,5.82951,700
60.9,74,0.69168,5.81478,681
104.75,138,0.58175,5.81362,1128
63.65,92,0.74595,5.78826,710
61.9,89,0.75925,5.78126,694
104.8,135,0.66929,5.80523,1135
25.1,32,0.33719,5.79336,310
81.2,159,0.65034,5.82856,900
24.7,29,1.18664,5.88243,315
25.2,33,0.89859,5.76945,315
24.9,31,0.77203,5.72811,313
25.2,29,0.42656,5.80628,315
104.85,186,0.63127,5.8619,1129
23.75,35,0.82952,5.81729,310
24.2,31,0.99904,5.82461,311
63.6,82,0.68797,5.80302,709
25.1,28,0.7861,5.84187,313
24.9,29,0.86998,5.84428,312
25.7,33,0.4929,5.82117,316
