0,23.2,292,False,47
1,63.35000000000001,722,False,157
2,24.150000000000002,304,False,42
3,61.599999999999994,711,False,193
4,21.0,275,False,50
5,98.35000000000001,1126,False,421
6,63.099999999999994,720,False,173
7,72.35,892,False,587
8,99.7,1134,False,404
9,63.14999999999999,721,False,162
10,70.15,826,False,350
11,92.95000000000002,1132,False,743
12,20.65,280,False,50
13,61.25,701,False,166
14,22.45,288,False,50
15,71.05,807,False,190
16,71.45,809,False,202
17,74.5,829,False,187
18,21.200000000000003,293,False,48
19,69.1,898,False,789
20,71.69999999999999,862,False,419
21,24.1,305,False,42
22,99.89999999999999,1104,False,277
23,19.999999999999996,273,False,53
24,119.05,1411,False,861
25,77.35000000000001,898,False,337
26,21.800000000000004,288,False,46
27,63.95,722,False,152
28,19.450000000000003,260,False,62
29,23.999999999999996,305,False,42
30,22.599999999999998,291,False,48
31,23.6,302,False,40
32,23.1,302,False,48
33,19.499999999999996,264,False,60
34,51.95,801,False,1161
35,127.39999999999999,1434,False,561
36,19.650000000000002,280,False,50
37,54.2,656,False,344
38,60.8,707,False,189
39,63.45,721,False,175
40,62.599999999999994,722,False,182
41,63.45,722,False,155
42,87.49999999999997,1131,False,1076
43,21.3,293,False,45
44,68.94999999999999,898,False,832
45,122.2,1421,False,689
46,21.55,293,False,63
47,94.29999999999998,1134,False,725
48,17.8,250,False,63
49,22.500000000000004,293,False,56
50,124.05,1406,False,594
51,56.300000000000004,676,False,237
52,19.749999999999996,266,False,53
53,101.60000000000001,1206,False,704
54,22.9,298,False,63
55,65.35000000000001,846,False,696
56,75.65,858,False,241
57,68.0,898,False,791
58,116.0,1401,False,997
59,101.29999999999998,1124,False,202
60,61.0,693,False,115
61,98.89999999999998,1129,False,473
62,80.75,898,False,167
63,21.15,285,False,52
64,78.5,894,False,322
65,19.899999999999995,270,False,53
66,61.55,704,False,171
67,26.500000000000004,720,False,2005
68,60.25,677,False,105
69,22.6,296,False,44
70,102.95000000000002,1140,False,288
71,62.900000000000006,721,False,170
72,63.75000000000001,720,False,153
73,57.699999999999996,657,False,119
74,50.35,853,False,1453
75,72.24999999999999,898,False,669
76,62.04999999999999,722,False,172
77,61.85000000000001,722,False,235
78,100.35,1124,False,339
79,22.849999999999998,293,False,47
80,24.7,311,False,36
81,55.2,657,False,217
82,22.4,292,False,57
83,103.55000000000004,1240,False,778
84,23.75,308,False,37
85,78.45,898,False,309
86,24.450000000000003,312,False,37
87,64.2,722,False,154
88,95.60000000000001,1123,False,609
89,55.2,660,False,190
90,20.4,272,False,57
91,62.0,703,False,131
92,58.550000000000004,675,False,206
93,69.75,807,False,255
94,61.5,687,False,79
95,77.7,883,False,232
96,97.6,1133,False,576
97,100.75,1125,False,250
98,47.6,833,False,1528
99,72.99999999999999,898,False,591
100,99.55000000000001,1128,False,349
101,23.000000000000004,300,False,40
102,100.19999999999999,1406,False,1818
103,21.6,297,False,46
104,22.9,296,False,50
105,102.55,1139,False,372
106,58.05,672,False,113
107,62.89999999999999,722,False,191
108,22.799999999999997,301,False,56
109,22.0,283,False,55
110,67.35,867,False,726
111,96.05000000000001,1122,False,546
112,62.150000000000006,711,False,169
113,61.7,722,False,203
114,56.19999999999998,898,False,1433
115,70.0,813,False,282
116,62.900000000000006,720,False,159
117,63.550000000000004,722,False,171
118,21.6,289,False,55
119,104.7,1147,False,263
120,22.4,296,False,51
121,70.3,839,False,398
122,69.55,832,False,406
123,79.45000000000002,898,False,234
124,21.5,282,False,52
125,63.04999999999999,839,False,741
126,124.4,1409,False,567
127,58.74999999999999,677,False,180
128,78.55,898,False,275
129,22.349999999999998,296,False,67
130,23.6,302,False,45
131,76.85,898,False,386
132,23.15,300,False,43
133,95.85000000000002,1128,False,614
134,70.0,846,False,398
135,19.15,263,False,60
136,21.7,277,False,49
137,69.84999999999998,793,False,204
138,58.650000000000006,666,False,104
139,22.200000000000003,289,False,60
140,23.200000000000003,298,False,43
141,62.900000000000006,722,False,169
142,23.7,302,False,41
143,24.2,303,False,40
144,58.00000000000001,667,False,151
145,62.59999999999999,720,False,173
146,65.94999999999999,813,False,504
147,23.65,301,False,57
148,61.7,688,False,94
149,63.800000000000004,823,False,642
150,98.35,1136,False,499
151,21.55,294,False,42
152,22.9,293,False,62
153,24.8,311,False,35
154,57.3,831,False,1011
155,20.5,275,False,49
156,61.7,721,False,249
157,97.89999999999999,1139,False,543
158,59.44999999999999,684,False,147
159,77.2,864,False,198
160,23.45,306,False,36
161,118.44999999999999,1424,False,947
162,86.5,1149,False,1157
163,21.95,297,False,44
164,22.0,286,False,48
165,24.000000000000007,304,False,39
166,178.29999999999998,2018,False,1038
167,65.6,827,False,445
168,87.34999999999997,1127,False,1050
169,72.49999999999999,891,False,532
170,64.9,825,False,597
171,57.0,663,False,134
172,64.15,722,False,140
173,61.45,694,False,98
174,23.349999999999998,300,False,36
175,56.15,896,False,1460
176,126.14999999999999,1407,False,432
177,22.9,302,False,63
178,60.65,701,False,179
179,67.75,885,False,782
180,22.9,295,False,46
181,127.80000000000001,1440,False,524
182,180.79999999999998,2011,False,832
183,28.949999999999996,764,False,2005
184,57.8,664,False,148
185,48.30000000000001,898,False,1776
186,23.449999999999996,298,False,46
187,131.75,1416,False,205
188,78.1,1149,False,1626
189,20.850000000000005,290,False,45
190,22.5,291,False,47
191,63.69999999999999,722,False,177
192,23.5,304,False,40
193,75.75000000000001,898,False,466
194,21.75,288,False,65
195,59.24999999999999,678,False,159
196,23.65,305,False,52
197,157.95,1671,False,412
198,18.050000000000004,292,False,42
199,23.900000000000002,300,False,43
200,22.5,295,False,45
201,101.9,1121,False,311
202,56.099999999999994,678,False,221
203,95.95000000000002,1138,False,674
204,75.7,891,False,376
205,58.95,673,False,120
206,20.900000000000002,282,False,50
207,22.900000000000002,291,False,46
208,20.4,270,False,55
209,24.200000000000003,307,False,37
210,39.5,805,False,1793
211,62.55000000000001,720,False,163
212,21.65,281,False,54
213,21.999999999999996,289,False,43
214,23.0,290,False,48
215,22.2,292,False,40
216,67.64999999999999,898,False,921
217,18.95,269,False,56
218,21.200000000000003,284,False,54
219,92.6,1130,False,795
220,24.3,311,False,32
221,74.95,840,False,184
222,59.60000000000001,672,False,104
223,58.15,678,False,168
224,81.6,1127,False,1327
225,132.10000000000002,1498,False,608
226,60.900000000000006,699,False,118
227,127.5,1404,False,417
228,21.9,294,False,43
229,57.699999999999996,659,False,125
230,23.699999999999996,297,False,44
231,83.80000000000001,1138,False,1242
232,23.3,309,False,40
233,72.05000000000001,885,False,593
234,68.60000000000001,829,False,462
235,113.25000000000001,1416,False,1127
236,56.400000000000006,650,False,125
237,77.60000000000001,898,False,340
238,58.599999999999994,677,False,173
239,24.4,312,False,35
240,22.099999999999998,283,False,59
241,23.900000000000006,302,False,37
242,23.900000000000002,309,False,39
243,96.45,1135,False,636
244,118.35,1432,False,941
245,72.1,845,False,315
246,22.5,295,False,41
247,100.95,1127,False,321
248,21.75,289,False,59
249,76.55,897,False,390
250,49.45,801,False,1258
251,60.85,683,False,103
252,107.24999999999999,1438,False,1580
253,91.15,1139,False,842
254,23.05,306,False,37
255,62.50000000000001,699,False,108
256,98.25000000000001,1127,False,457
257,119.05,1435,False,975
258,75.45,898,False,408
259,94.44999999999997,1124,False,634
260,71.35000000000001,1138,False,1855
261,19.35,277,False,74
262,62.25,722,False,237
263,22.65,297,False,53
264,95.19999999999999,1117,False,600
265,16.9,246,False,87
266,116.74999999999999,1439,False,1108
267,56.900000000000006,668,False,187
268,21.45,283,False,49
269,24.3,307,False,38
270,221.95000000000002,2475,False,1111
271,100.34999999999998,1144,False,307
272,255.9,2755,False,792
273,20.299999999999997,289,False,46
274,60.25,830,False,869
275,73.49999999999999,849,False,261
276,63.25,707,False,100
277,70.45,863,False,525
278,16.55,242,False,66
279,23.1,295,False,41
280,90.9,1135,False,900
281,23.0,305,False,39
282,22.3,289,False,49
283,76.05,897,False,497
284,61.2,703,False,117
285,57.89999999999999,669,False,142
286,22.15,291,False,46
