0,40.89999999999999,482,False,94,2
1,15.399999999999999,210,False,20,3
2,12.899999999999999,195,False,19,4
3,13.399999999999999,194,False,19,5
4,40.199999999999996,482,False,155,9
5,12.2,189,False,23,10
6,13.399999999999999,195,False,19,11
7,13.399999999999999,195,False,19,12
8,59.99999999999999,677,False,123,15
9,81.94999999999999,884,False,173,19
10,78.14999999999999,899,False,188,23
11,12.299999999999999,194,False,20,24
12,12.7,189,False,23,25
13,20.349999999999998,258,False,37,26
14,11.950000000000001,188,False,23,27
15,13.299999999999997,193,False,20,28
16,12.599999999999998,188,False,23,29
17,11.6,178,False,26,30
18,77.24999999999999,896,False,366,38
19,56.65,680,False,242,43
20,58.900000000000006,660,False,94,45
21,39.8,482,False,121,48
22,60.05,668,False,136,51
23,56.949999999999996,672,False,140,54
24,13.7,198,False,19,55
25,14.2,198,False,19,56
26,54.099999999999994,649,False,234,61
27,58.69999999999999,667,False,114,64
28,92.10000000000001,984,False,110,67
29,83.75,908,False,151,71
30,10.45,198,False,19,72
31,81.10000000000001,884,False,155,76
32,13.899999999999999,210,False,20,77
33,59.349999999999994,677,False,117,80
34,41.199999999999996,482,False,102,83
35,79.9,892,False,152,87
36,86.8,949,False,145,90
37,13.349999999999998,197,False,25,91
38,12.899999999999999,194,False,19,92
39,15.399999999999999,210,False,20,93
40,57.85000000000001,675,False,185,97
41,11.95,183,False,23,98
42,57.55,648,False,120,101
43,82.19999999999999,910,False,127,104
44,11.85,181,False,25,105
45,84.6,894,False,129,108
46,55.1,668,False,125,111
47,60.0,675,False,140,114
48,11.500000000000002,186,False,22,115
49,13.7,198,False,19,116
50,41.8,482,False,73,118
51,82.69999999999999,900,False,229,123
52,110.3,1197,False,156,127
53,79.95,898,False,191,131
54,12.649999999999999,210,False,20,132
55,81.25000000000001,896,False,118,135
56,59.95,677,False,111,138
57,58.64999999999999,675,False,167,142
58,12.95,198,False,19,143
59,13.399999999999999,195,False,19,144
60,42.050000000000004,482,False,73,146
61,12.35,192,False,19,147
62,85.00000000000001,893,False,105,150
63,9.899999999999999,195,False,19,151
64,60.1,675,False,108,154
65,83.05000000000001,908,False,87,156
66,13.45,198,False,19,157
67,13.499999999999998,196,False,19,158
68,57.35,650,False,108,161
69,81.3,893,False,125,164
70,85.20000000000002,906,False,110,167
71,10.95,198,False,19,168
72,61.05,675,False,96,170
73,82.95,906,False,84,172
74,12.399999999999999,195,False,19,173
75,84.55,908,False,161,177
76,55.150000000000006,654,False,117,180
77,13.7,198,False,19,181
78,13.7,198,False,19,182
79,83.1,909,False,129,185
80,12.399999999999999,195,False,19,186
81,13.2,193,False,19,187
82,59.900000000000006,675,False,117,190
83,60.2,675,False,78,192
84,88.2,942,False,144,195
85,84.30000000000001,944,False,125,198
86,81.4,890,False,91,200
87,81.5,908,False,177,204
88,11.500000000000002,186,False,22,205
89,13.7,198,False,19,206
90,59.5,674,False,110,209
91,14.2,198,False,19,210
92,13.2,198,False,19,211
93,13.7,198,False,19,212
94,40.89999999999999,482,False,94,214
95,81.45,898,False,145,217
96,88.0,954,False,133,220
97,59.349999999999994,676,False,114,223
98,58.0,677,False,148,226
99,13.7,198,False,19,227
100,82.45,877,False,170,231
101,79.95,907,False,113,234
102,37.85,482,False,231,239
103,11.35,182,False,24,240
104,14.2,198,False,19,241
105,13.2,198,False,19,242
106,13.399999999999999,194,False,19,243
107,82.35,905,False,132,246
108,83.20000000000002,903,False,95,248
109,12.95,198,False,19,249
110,84.55000000000001,892,False,83,251
111,10.95,198,False,19,252
112,14.2,198,False,19,253
113,83.2,907,False,119,256
114,86.64999999999999,956,False,148,259
115,40.449999999999996,482,False,104,262
116,60.65,681,False,105,265
117,59.300000000000004,673,False,111,268
118,86.5,948,False,185,272
119,56.3,660,False,148,275
120,14.649999999999999,210,False,20,276
121,88.44999999999999,932,False,115,279
122,56.39999999999999,671,False,71,281
123,58.75,673,False,153,285
124,84.2,905,False,160,289
125,82.80000000000001,910,False,146,292
126,10.7,198,False,19,293
127,84.2,897,False,139,296
128,11.099999999999998,207,False,20,297
129,57.15,662,False,209,302
130,81.05,884,False,142,305
131,10.299999999999999,185,False,22,306
132,13.899999999999999,201,False,24,307
133,58.5,661,False,92,309
134,82.75,897,False,105,312
135,59.8,680,False,122,315
136,93.25000000000001,991,False,118,318
137,9.4,186,False,22,319
138,82.19999999999999,908,False,168,323
139,12.199999999999998,189,False,21,324
140,83.05,909,False,141,327
141,57.9,670,False,168,331
142,12.649999999999999,195,False,19,332
143,59.550000000000004,663,False,90,334
144,54.949999999999996,649,False,176,338
145,56.74999999999999,646,False,146,341
